order_id,customer_id,product_id,quantity,order_date
11765,514,9,3,2026-04-24
11766,481,436,4,2026-05-28
11767,78,80,2,2024-08-07
11768,270,475,4,2026-06-29
11769,346,185,4,2026-07-14
11770,588,221,4,2025-11-17
11771,24,247,2,2025-01-09
11772,672,369,2,2024-10-31
11773,626,378,1,2026-03-24
11774,206,94,2,2025-08-29
11775,984,136,3,2026-07-05
11776,98,1,4,2026-01-04
11777,74,186,1,2024-10-02
11778,895,19,4,2025-11-04
11779,358,494,3,2025-06-17
11780,900,402,1,2025-11-26
11781,485,316,3,2025-12-27
11782,895,321,3,2024-12-17
11783,632,41,2,2026-06-19
11784,919,44,4,2026-03-31
11785,348,185,1,2024-11-11
11786,458,242,4,2025-10-08
11787,38,236,3,2024-09-02
11788,235,126,5,2026-05-09
11789,555,106,5,2025-09-25
11790,439,459,5,2024-10-25
11791,78,417,1,2025-02-18
11792,745,369,3,2026-07-03
11793,127,397,1,2025-01-01
11794,398,256,2,2026-01-23
11795,27,93,2,2025-10-31
11796,109,272,3,2025-01-23
11797,629,421,5,2024-12-28
11798,756,28,4,2024-11-17
11799,590,353,3,2025-02-21
11800,217,133,1,2025-12-12
11801,735,50,1,2025-09-21
11802,503,55,2,2025-06-01
11803,703,234,4,2025-09-04
11804,299,128,5,2026-04-29
11805,811,437,5,2025-06-05
11806,867,387,1,2025-07-20
11807,598,22,5,2026-05-10
11808,617,172,1,2025-05-30
11809,797,108,2,2026-05-29
11810,158,427,5,2024-09-30
11811,602,202,2,2025-10-12
11812,440,37,2,2025-04-25
11813,660,455,4,2026-01-10
11814,637,253,2,2025-10-02
11815,219,215,2,2026-04-23
11816,603,87,2,2024-11-04
11817,825,425,2,2024-08-02
11818,29,402,2,2025-01-25
11819,970,324,2,2026-03-13
11820,114,195,3,2025-02-21
11821,355,119,5,2026-01-17
11822,354,335,4,2025-06-06
11823,300,1,2,2026-01-10
11824,496,412,5,2024-07-27
11825,28,449,5,2024-11-07
11826,869,242,5,2025-04-19
11827,618,266,2,2024-11-01
11828,606,191,3,2026-05-03
11829,592,97,2,2025-03-11
11830,126,61,1,2025-07-09
11831,796,322,1,2026-04-22
11832,399,206,3,2026-03-04
11833,752,149,4,2025-03-26
11834,978,85,1,2024-09-26
11835,682,283,2,2025-01-20
11836,504,167,5,2025-12-20
11837,907,309,3,2025-01-13
11838,807,49,3,2025-07-02
11839,127,407,3,2024-11-08
11840,753,90,1,2026-06-09
11841,976,301,2,2025-12-06
11842,784,425,2,2025-12-12
11843,789,264,5,2026-04-06
11844,587,346,5,2026-05-10
11845,66,110,2,2025-04-05
11846,493,451,4,2024-08-29
11847,232,163,4,2026-07-19
11848,596,82,5,2024-09-04
11849,672,358,2,2024-11-23
11850,392,125,4,2025-12-08
11851,899,351,3,2024-10-18
11852,384,452,4,2025-01-28
11853,816,399,5,2025-02-05
11854,706,80,5,2026-01-11
11855,900,282,3,2025-06-20
11856,562,419,5,2025-10-10
11857,24,311,2,2025-01-08
11858,220,480,2,2024-08-31
11859,31,140,3,2024-11-30
11860,690,212,4,2025-08-24
11861,751,428,3,2025-11-25
11862,110,329,1,2026-03-21
11863,842,454,1,2025-07-09
11864,371,453,1,2025-06-12
11865,239,40,5,2025-11-05
11866,545,329,1,2025-12-27
11867,117,186,3,2026-06-06
11868,662,352,1,2024-11-08
11869,169,244,2,2025-09-12
11870,390,184,1,2024-10-26
11871,959,284,1,2025-09-04
11872,258,103,1,2025-05-15
11873,456,202,4,2025-11-03
11874,411,466,5,2025-01-25
11875,842,391,4,2026-06-24
11876,670,420,2,2025-09-28
11877,30,153,2,2025-03-06
11878,224,242,5,2026-01-05
11879,602,339,4,2025-10-28
11880,598,472,1,2026-02-03
11881,155,422,3,2025-12-22
11882,889,333,3,2025-05-05
11883,553,125,2,2025-02-06
11884,540,73,2,2025-02-12
11885,289,353,5,2025-08-12
11886,746,443,2,2025-11-24
11887,576,296,4,2024-11-08
11888,228,144,4,2026-03-17
11889,966,252,3,2025-05-04
11890,274,378,1,2024-11-07
11891,793,313,4,2026-06-20
11892,370,224,4,2025-07-28
11893,348,217,2,2026-05-20
11894,199,315,4,2025-12-31
11895,873,152,1,2026-03-04
11896,518,419,3,2025-08-12
11897,468,221,5,2026-06-16
11898,572,376,1,2024-09-15
11899,563,313,1,2025-12-19
11900,241,195,4,2025-10-06
11901,886,40,2,2025-04-25
11902,703,225,2,2025-11-08
11903,502,30,5,2025-03-26
11904,847,148,4,2025-01-03
11905,802,23,1,2025-04-08
11906,550,34,5,2025-01-16
11907,901,3,1,2025-10-02
11908,313,388,4,2025-08-29
11909,916,140,3,2026-05-31
11910,60,297,2,2026-06-18
11911,522,373,4,2025-02-20
11912,324,448,5,2024-07-30
11913,947,449,5,2025-10-01
11914,589,220,2,2025-03-22
11915,72,319,2,2026-06-17
11916,798,313,2,2024-09-02
11917,479,231,3,2025-07-01
11918,971,235,5,2025-06-11
11919,919,404,5,2025-08-17
11920,127,300,2,2026-07-18
11921,605,146,3,2025-01-08
11922,926,280,4,2025-09-21
11923,983,262,3,2025-03-15
11924,270,464,3,2024-10-26
11925,965,495,5,2026-06-14
11926,43,117,2,2026-07-07
11927,816,344,2,2026-02-01
11928,974,443,1,2025-10-12
11929,15,290,4,2025-12-24
11930,947,377,5,2025-07-19
11931,669,300,4,2025-05-08
11932,7,385,1,2025-09-06
11933,444,459,4,2026-02-04
11934,787,298,1,2024-08-07
11935,735,92,2,2025-08-06
11936,86,283,4,2026-03-15
11937,113,228,4,2024-07-31
11938,750,360,5,2025-05-26
11939,668,479,3,2025-09-04
11940,467,361,5,2024-10-15
11941,722,204,1,2024-09-04
11942,829,12,2,2025-01-31
11943,430,500,5,2026-03-03
11944,205,237,1,2025-10-06
11945,241,368,4,2026-03-22
11946,736,168,3,2025-04-16
11947,281,415,2,2025-03-27
11948,241,276,4,2025-09-15
11949,555,128,1,2025-08-10
11950,973,116,5,2026-04-29
11951,590,467,4,2025-11-19
11952,275,278,1,2025-01-01
11953,34,413,4,2025-07-03
11954,287,297,3,2025-12-13
11955,362,141,4,2025-03-30
11956,337,456,5,2025-03-18
11957,621,53,2,2025-01-01
11958,709,499,4,2025-06-05
11959,578,493,5,2024-08-05
11960,138,320,2,2025-01-28
11961,49,304,1,2026-03-11
11962,574,187,4,2025-11-12
11963,937,490,1,2026-02-04
11964,444,135,1,2025-01-30
11965,48,253,1,2025-11-24
11966,79,303,3,2026-04-24
11967,576,379,3,2025-01-27
11968,451,13,3,2024-09-16
11969,519,292,4,2026-05-05
11970,112,218,4,2025-09-18
11971,642,459,1,2025-01-22
11972,779,16,4,2025-09-28
11973,431,224,1,2024-12-23
11974,733,86,1,2024-12-28
11975,535,190,5,2025-05-24
11976,22,184,1,2026-02-19
11977,611,102,2,2025-12-14
11978,415,95,3,2025-05-17
11979,101,492,2,2026-01-16
11980,69,57,1,2026-05-09
11981,692,464,1,2026-06-17
11982,133,396,4,2025-01-09
11983,37,278,2,2026-03-07
11984,187,355,3,2025-02-01
11985,594,177,2,2025-03-11
11986,995,333,2,2026-01-15
11987,658,285,5,2024-12-26
11988,234,8,2,2026-02-04
11989,114,204,1,2024-08-18
11990,274,276,4,2024-07-27
11991,433,110,1,2026-06-17
11992,168,248,4,2025-09-11
11993,288,29,3,2026-06-05
11994,268,123,2,2025-08-21
11995,874,184,3,2026-07-14
11996,618,69,3,2024-10-16
11997,338,265,1,2026-03-09
11998,478,181,5,2025-11-20
11999,350,57,3,2025-01-05
12000,181,360,1,2025-07-19
12001,959,31,1,2025-03-20
12002,108,348,1,2025-09-26
12003,568,237,1,2024-11-05
12004,66,141,5,2024-11-22
12005,829,425,2,2026-05-31
12006,220,430,1,2025-06-19
12007,248,249,5,2025-12-11
12008,944,178,4,2025-05-03
12009,746,392,5,2024-08-10
12010,995,125,4,2025-01-02
12011,662,326,5,2025-04-02
12012,556,95,3,2026-01-09
12013,85,279,1,2026-05-24
12014,811,383,1,2025-10-08
12015,293,377,2,2026-07-09
12016,770,210,5,2026-04-22
12017,429,434,3,2025-08-31
12018,514,302,1,2026-02-21
12019,684,124,1,2024-09-26
12020,536,77,4,2026-01-14
12021,448,484,3,2024-09-13
12022,253,425,5,2025-01-31
12023,361,37,3,2026-04-05
12024,556,379,5,2025-04-25
12025,558,420,4,2025-12-17
12026,837,457,4,2024-08-12
12027,226,337,2,2025-03-31
12028,33,152,3,2025-10-14
12029,184,322,2,2025-03-02
12030,405,149,4,2025-06-04
12031,119,276,4,2024-09-22
12032,320,94,4,2025-07-01
12033,53,319,3,2026-02-11
12034,542,478,1,2025-10-06
12035,287,480,1,2024-12-12
12036,50,482,2,2025-01-28
12037,255,299,1,2025-11-18
12038,489,95,1,2025-10-08
12039,144,214,2,2024-12-22
12040,191,444,3,2025-10-14
12041,883,185,2,2025-06-10
12042,644,374,3,2025-08-11
12043,914,376,3,2025-11-02
12044,566,108,2,2025-09-27
12045,53,399,5,2026-06-29
12046,826,10,4,2025-03-18
12047,976,434,3,2025-06-01
12048,709,371,2,2026-03-07
12049,850,14,5,2026-06-11
12050,92,85,3,2024-12-03
12051,693,428,2,2025-12-24
12052,787,433,3,2026-04-06
12053,204,183,5,2026-02-09
12054,402,93,2,2024-09-06
12055,547,11,3,2025-01-18
12056,571,368,3,2024-12-27
12057,622,306,4,2026-03-26
12058,214,313,5,2025-04-03
12059,683,184,5,2025-07-01
12060,762,228,1,2024-12-05
12061,151,161,2,2025-12-25
12062,935,181,2,2025-04-05
12063,177,36,5,2026-01-09
12064,144,229,4,2026-05-29
12065,123,139,1,2026-03-11
12066,764,9,5,2025-08-29
12067,478,185,2,2025-11-20
12068,718,383,1,2024-11-30
12069,714,99,4,2024-12-24
12070,58,203,3,2025-02-04
12071,800,168,2,2025-03-06
12072,38,486,2,2025-10-11
12073,61,16,2,2025-12-12
12074,317,56,4,2026-05-29
12075,785,21,5,2025-08-28
12076,71,393,5,2024-11-15
12077,892,153,3,2025-08-26
12078,240,480,4,2025-08-27
12079,373,381,3,2024-09-10
12080,417,54,5,2025-09-05
12081,355,112,3,2025-10-18
12082,60,281,2,2026-05-07
12083,220,422,3,2024-08-25
12084,184,338,3,2024-07-23
12085,777,482,1,2024-12-24
12086,636,189,3,2024-11-13
12087,568,207,4,2025-09-17
12088,740,239,1,2024-08-31
12089,977,268,4,2025-08-18
12090,730,160,1,2024-10-20
12091,423,340,1,2025-08-03
12092,723,278,1,2026-03-11
12093,68,334,2,2026-07-23
12094,596,54,5,2025-08-26
12095,847,47,3,2025-02-03
12096,902,181,2,2026-07-09
12097,716,212,1,2024-12-03
12098,963,57,4,2025-07-29
12099,685,98,1,2025-01-29
12100,302,138,4,2026-05-08
12101,126,39,2,2025-09-08
12102,761,405,1,2024-12-11
12103,110,316,3,2026-07-22
12104,278,275,4,2026-04-25
12105,27,284,3,2026-02-20
12106,397,175,3,2026-06-02
12107,396,438,1,2025-04-17
12108,129,12,1,2026-07-20
12109,727,133,2,2026-05-15
12110,472,449,5,2025-06-29
12111,395,171,3,2025-08-06
12112,167,195,5,2026-03-19
12113,715,445,4,2025-10-10
12114,366,493,3,2025-07-05
12115,348,202,4,2025-01-13
12116,238,169,5,2025-04-23
12117,432,115,2,2025-11-13
12118,407,455,3,2024-11-04
12119,970,105,4,2026-07-18
12120,378,106,5,2026-07-02
12121,311,400,5,2024-09-20
12122,70,30,3,2024-10-12
12123,326,462,2,2025-06-07
12124,722,424,4,2026-04-09
12125,945,417,1,2025-05-31
12126,122,461,3,2025-04-26
12127,459,314,4,2025-05-09
12128,217,212,5,2025-09-20
12129,833,199,2,2026-02-21
12130,601,365,4,2025-09-23
12131,415,351,5,2024-08-26
12132,932,280,5,2024-09-13
12133,193,290,4,2025-05-05
12134,918,81,3,2024-09-08
12135,529,390,2,2024-10-30
12136,307,242,4,2026-02-19
12137,435,251,1,2026-01-08
12138,383,76,5,2025-08-21
12139,747,65,3,2024-10-15
12140,811,497,3,2024-12-10
12141,748,79,4,2025-07-28
12142,205,314,2,2024-11-05
12143,39,308,2,2024-10-29
12144,918,208,3,2026-01-10
12145,663,2,2,2024-07-31
12146,562,166,1,2024-08-31
12147,764,388,1,2025-02-13
12148,668,413,4,2025-10-05
12149,92,363,2,2024-10-17
12150,494,188,1,2025-02-26
12151,705,325,2,2025-10-06
12152,575,350,2,2025-09-14
12153,326,162,2,2025-04-19
12154,760,370,3,2026-06-02
12155,936,64,5,2025-11-05
12156,463,326,5,2025-10-09
12157,41,328,3,2026-06-02
12158,114,222,2,2025-09-20
12159,699,447,1,2025-05-09
12160,298,264,1,2025-05-27
12161,277,162,4,2025-12-20
12162,758,160,4,2026-02-06
12163,602,483,2,2024-07-29
12164,283,136,3,2024-08-12
12165,269,109,3,2025-02-23
12166,113,135,3,2026-01-15
12167,294,313,5,2025-11-06
12168,625,164,5,2024-08-11
12169,988,151,3,2025-04-25
12170,824,291,4,2026-05-04
12171,520,169,2,2026-04-06
12172,143,278,2,2024-10-04
12173,805,23,4,2025-03-04
12174,823,24,4,2026-06-02
12175,410,14,1,2026-05-14
12176,749,15,4,2025-10-20
12177,93,97,5,2025-09-30
12178,218,86,2,2025-09-22
12179,658,315,5,2024-11-03
12180,627,13,4,2025-11-24
12181,848,483,1,2026-04-21
12182,810,216,5,2026-04-14
12183,489,173,1,2024-12-24
12184,383,29,4,2025-07-03
12185,908,260,3,2024-09-10
12186,162,56,4,2025-03-02
12187,589,203,5,2026-05-24
12188,302,74,2,2024-10-07
12189,444,99,1,2025-03-23
12190,267,413,1,2025-02-05
12191,280,486,2,2026-01-30
12192,699,408,2,2025-04-14
12193,500,256,2,2025-09-28
12194,120,194,5,2026-06-12
12195,296,208,4,2026-06-09
12196,136,251,1,2025-07-08
12197,897,172,3,2025-07-29
12198,363,334,4,2026-06-08
12199,434,20,5,2026-05-21
12200,275,144,1,2025-02-07
12201,533,364,5,2025-07-30
12202,394,458,5,2026-06-26
12203,758,344,1,2025-05-12
12204,564,208,5,2025-05-27
12205,58,289,2,2024-11-09
12206,329,19,1,2026-02-16
12207,474,421,2,2024-11-02
12208,207,81,1,2026-01-14
12209,636,196,5,2024-09-07
12210,195,57,3,2025-09-26
12211,710,102,5,2026-04-12
12212,755,367,1,2025-01-27
12213,596,197,3,2026-02-06
12214,114,211,5,2025-11-22
12215,973,235,1,2025-09-17
12216,858,182,5,2026-02-14
12217,270,392,2,2026-03-30
12218,482,185,1,2025-03-22
12219,931,237,5,2025-02-20
12220,947,144,4,2024-12-29
12221,333,37,2,2026-04-20
12222,651,132,3,2025-04-15
12223,176,407,2,2026-06-06
12224,840,103,2,2025-09-11
12225,869,69,4,2025-03-19
12226,647,317,4,2024-12-19
12227,836,455,3,2024-12-28
12228,206,223,1,2025-05-30
12229,194,418,3,2026-03-26
12230,946,14,4,2024-11-12
12231,537,229,5,2026-02-27
12232,805,119,3,2026-06-14
12233,607,317,4,2025-04-19
12234,349,40,2,2024-08-28
12235,740,376,2,2024-11-25
12236,350,480,5,2025-06-18
12237,257,438,2,2024-12-19
12238,126,311,2,2025-03-28
12239,494,471,5,2025-06-17
12240,986,399,3,2025-05-07
12241,220,273,5,2025-05-12
12242,991,83,1,2025-08-16
12243,936,366,4,2024-09-06
12244,48,94,2,2024-08-24
12245,840,377,2,2025-10-11
12246,329,389,1,2026-03-05
12247,887,310,4,2026-06-03
12248,874,134,3,2024-08-31
12249,863,400,4,2025-04-03
12250,793,461,3,2026-03-14
12251,978,368,1,2026-06-29
12252,518,316,4,2025-03-28
12253,153,90,1,2026-05-02
12254,894,135,1,2025-04-17
12255,885,401,5,2026-07-03
12256,847,22,5,2025-02-22
12257,188,305,4,2025-10-12
12258,488,461,5,2025-05-31
12259,686,117,2,2025-03-24
12260,374,225,4,2026-03-04
12261,469,36,3,2024-10-25
12262,38,452,1,2026-03-17
12263,574,136,1,2025-05-17
12264,19,179,5,2026-06-24
12265,34,213,1,2024-11-01
12266,186,356,3,2025-06-19
12267,219,462,2,2025-10-24
12268,11,26,2,2025-02-11
12269,871,381,2,2024-09-25
12270,274,84,1,2025-10-04
12271,499,57,3,2024-10-16
12272,614,167,3,2024-10-26
12273,540,275,3,2025-01-13
12274,687,81,2,2025-05-02
12275,274,129,4,2026-04-19
12276,50,309,5,2026-05-10
12277,898,350,1,2025-09-04
12278,837,158,4,2025-12-26
12279,601,440,4,2025-01-19
12280,317,363,1,2026-02-08
12281,978,464,4,2025-03-17
12282,345,216,3,2024-11-19
12283,163,289,2,2026-03-11
12284,694,446,1,2025-07-21
12285,804,188,2,2025-08-20
12286,257,87,3,2024-08-03
12287,855,25,3,2024-10-26
12288,612,427,5,2026-05-13
12289,769,233,4,2025-02-12
12290,34,193,3,2026-07-09
12291,558,119,5,2026-02-20
12292,260,268,3,2024-08-15
12293,441,16,4,2026-04-04
12294,89,266,4,2026-01-06
12295,574,172,4,2025-12-31
12296,949,322,5,2024-08-03
12297,580,198,5,2025-06-14
12298,662,308,2,2024-10-02
12299,670,335,5,2024-10-07
12300,430,192,5,2024-12-19
12301,87,246,3,2025-06-22
12302,115,404,2,2025-02-01
12303,525,203,1,2026-02-05
12304,519,204,5,2026-06-01
12305,501,426,4,2026-06-03
12306,448,276,2,2025-10-15
12307,314,216,5,2026-01-15
12308,105,129,2,2026-04-18
12309,643,362,3,2025-10-02
12310,462,206,2,2025-09-29
12311,945,361,4,2025-02-18
12312,960,289,4,2025-02-16
12313,457,213,3,2026-05-26
12314,278,181,4,2026-06-17
12315,452,345,5,2025-08-26
12316,137,99,4,2025-01-09
12317,947,492,3,2025-11-17
12318,573,187,5,2025-08-27
12319,874,269,5,2024-11-13
12320,929,29,1,2024-09-20
12321,1000,210,4,2024-12-18
12322,696,131,4,2025-12-24
12323,279,64,2,2024-08-21
12324,230,84,5,2024-08-27
12325,986,151,4,2025-07-31
12326,304,128,1,2025-07-03
12327,338,90,3,2026-07-17
12328,197,477,4,2025-04-27
12329,30,354,3,2026-03-09
12330,678,112,3,2024-08-13
12331,272,472,1,2024-12-26
12332,202,488,4,2024-08-15
12333,14,141,5,2025-11-13
12334,504,109,3,2025-11-18
12335,803,134,5,2025-11-29
12336,724,48,4,2026-05-03
12337,234,115,4,2025-04-29
12338,295,384,4,2024-10-24
12339,990,84,2,2026-05-02
12340,988,476,5,2024-12-22
12341,987,460,3,2024-12-07
12342,244,98,3,2025-09-25
12343,564,75,5,2026-04-04
12344,857,371,5,2025-11-05
12345,15,136,5,2025-06-29
12346,258,141,1,2026-03-20
12347,307,241,2,2026-02-05
12348,318,54,4,2025-07-18
12349,400,322,3,2026-04-30
12350,341,54,1,2026-06-14
12351,650,304,1,2025-05-24
12352,544,464,1,2026-01-17
12353,889,71,1,2025-09-23
12354,71,53,4,2026-05-18
12355,94,141,2,2026-03-07
12356,138,226,2,2025-06-23
12357,117,229,4,2025-12-10
12358,430,95,3,2024-11-03
12359,330,221,1,2025-04-04
12360,155,163,3,2026-05-05
12361,399,232,3,2026-04-10
12362,122,365,1,2025-06-21
12363,402,29,5,2025-07-11
12364,277,283,5,2026-02-09
12365,835,377,1,2026-02-20
12366,934,242,2,2026-01-20
12367,526,306,3,2026-06-17
12368,648,367,3,2026-01-05
12369,417,319,4,2026-05-13
12370,524,415,3,2025-08-08
12371,858,411,4,2026-02-03
12372,744,21,5,2026-07-11
12373,787,253,2,2025-02-09
12374,167,364,3,2025-11-21
12375,435,309,1,2025-11-07
12376,344,451,3,2026-02-22
12377,49,491,4,2026-04-25
12378,321,317,1,2024-08-26
12379,355,286,5,2025-07-08
12380,18,265,3,2025-11-15
12381,678,375,1,2024-11-13
12382,761,85,3,2025-05-27
12383,422,364,2,2026-06-24
12384,903,110,1,2026-04-22
12385,543,284,5,2024-08-29
12386,258,85,5,2026-03-06
12387,624,181,4,2025-04-04
12388,673,178,1,2024-10-23
12389,635,451,4,2026-01-04
12390,231,417,2,2024-09-05
12391,863,355,5,2025-08-22
12392,125,457,2,2025-07-22
12393,891,428,5,2026-03-29
12394,521,479,3,2025-01-04
12395,18,134,2,2025-11-04
12396,787,167,3,2026-01-10
12397,814,310,3,2026-05-16
12398,250,478,2,2025-05-29
12399,212,233,4,2025-02-19
12400,975,18,3,2025-09-25
12401,224,83,3,2025-07-28
12402,917,313,5,2025-09-05
12403,740,205,2,2024-10-26
12404,809,256,1,2024-11-01
12405,375,125,2,2025-12-22
12406,133,119,2,2025-03-14
12407,141,48,5,2025-02-11
12408,503,154,1,2026-07-05
12409,481,142,1,2026-02-03
12410,57,199,5,2026-04-22
12411,942,402,4,2026-02-13
12412,351,56,1,2025-09-19
12413,701,359,1,2025-09-13
12414,154,408,5,2025-07-04
12415,705,128,2,2025-10-28
12416,554,399,4,2026-07-05
12417,51,153,2,2025-12-03
12418,734,221,3,2026-05-13
12419,201,420,4,2024-10-05
12420,616,261,1,2025-07-24
12421,802,395,1,2024-09-09
12422,339,212,2,2024-09-12
12423,164,20,2,2025-01-01
12424,750,225,2,2025-12-03
12425,14,121,5,2024-11-05
12426,486,264,5,2024-09-14
12427,501,167,5,2026-03-06
12428,440,15,2,2024-11-28
12429,564,382,5,2026-02-08
12430,607,57,4,2025-11-29
12431,516,162,3,2025-12-14
12432,833,386,2,2026-01-08
12433,599,457,4,2025-10-06
12434,983,355,5,2026-02-22
12435,565,179,5,2024-10-03
12436,328,66,5,2025-12-03
12437,601,144,1,2026-02-16
12438,850,380,2,2024-08-05
12439,854,499,2,2026-02-07
12440,617,92,4,2025-01-15
12441,119,143,4,2026-03-02
12442,577,490,1,2026-05-12
12443,611,247,2,2026-01-12
12444,299,220,2,2025-10-10
12445,238,17,4,2024-10-27
12446,426,181,3,2025-06-18
12447,362,414,1,2024-08-16
12448,952,254,3,2024-10-06
12449,393,351,3,2025-07-10
12450,425,240,4,2025-10-17
12451,290,114,3,2026-01-14
12452,411,216,1,2026-01-07
12453,269,287,5,2025-06-01
12454,186,436,1,2024-07-30
12455,372,52,3,2025-09-30
12456,343,456,1,2026-03-10
12457,549,420,4,2025-01-11
12458,187,166,3,2024-11-02
12459,647,275,3,2026-04-20
12460,354,449,4,2026-03-22
12461,32,127,3,2025-02-01
12462,327,245,5,2024-10-10
12463,360,222,5,2026-04-20
12464,74,134,4,2025-04-26
12465,995,345,4,2024-12-07
12466,827,487,3,2025-10-04
12467,163,130,2,2025-07-26
12468,989,265,5,2025-01-03
12469,306,315,2,2025-08-11
12470,980,195,3,2024-12-25
12471,315,70,2,2026-01-19
12472,917,332,4,2026-06-23
12473,797,240,4,2026-04-01
12474,221,341,2,2025-07-26
12475,630,241,5,2024-12-26
12476,46,475,3,2025-01-08
12477,593,286,1,2025-06-12
12478,356,267,3,2025-12-25
12479,225,500,4,2025-10-30
12480,129,153,2,2025-11-25
12481,621,108,5,2026-02-23
12482,765,11,4,2024-12-19
12483,291,122,3,2024-12-02
12484,229,242,1,2025-01-19
12485,597,310,2,2025-11-25
12486,754,251,5,2026-03-13
12487,782,287,1,2025-06-21
12488,579,214,5,2025-06-10
12489,262,139,2,2025-08-07
12490,858,195,1,2025-06-03
12491,491,90,2,2025-10-22
12492,592,117,1,2026-06-16
12493,225,461,5,2024-10-09
12494,776,299,2,2024-10-08
12495,475,493,2,2026-04-07
12496,652,315,3,2025-02-20
12497,257,4,2,2025-11-16
12498,485,66,1,2026-06-09
12499,957,166,5,2025-03-21
12500,953,53,2,2026-01-04
12501,100,463,4,2026-02-15
12502,609,69,2,2026-03-25
12503,132,457,3,2025-08-27
12504,217,223,3,2025-12-21
12505,618,276,3,2025-04-12
12506,234,295,5,2024-11-19
12507,288,485,1,2026-05-07
12508,672,246,3,2026-04-07
12509,85,144,3,2024-08-14
12510,860,156,4,2024-11-15
12511,236,215,5,2024-11-01
12512,864,135,3,2026-04-12
12513,391,274,4,2025-08-02
12514,301,102,2,2025-04-23
12515,582,452,4,2026-06-17
12516,518,167,2,2024-08-27
12517,275,375,2,2025-03-09
12518,690,345,3,2025-08-04
12519,945,413,3,2024-10-17
12520,981,184,3,2025-06-07
12521,877,162,5,2025-11-01
12522,829,48,5,2025-10-02
12523,598,343,1,2026-03-17
12524,356,205,4,2025-09-02
12525,37,99,3,2026-02-02
12526,828,113,3,2026-07-15
12527,705,201,3,2025-04-29
12528,607,206,2,2026-06-11
12529,590,71,4,2026-06-24
12530,291,7,5,2026-07-08
12531,305,38,3,2024-12-30
12532,581,388,4,2026-01-26
12533,481,139,3,2025-01-21
12534,474,221,5,2026-07-06
12535,199,96,4,2026-07-12
12536,558,174,3,2025-02-10
12537,778,219,4,2025-09-27
12538,125,151,5,2025-01-16
12539,517,372,2,2025-12-02
12540,364,279,4,2025-02-03
12541,615,185,5,2026-04-19
12542,39,288,5,2024-11-08
12543,332,496,4,2025-06-20
12544,312,139,4,2026-06-18
12545,851,377,1,2026-05-22
12546,939,281,4,2025-05-06
12547,168,55,3,2025-04-05
12548,628,32,2,2025-11-23
12549,498,3,1,2026-07-08
12550,178,308,4,2024-08-14
12551,9,377,4,2025-12-13
12552,435,238,3,2025-03-29
12553,206,24,3,2026-03-06
12554,487,100,3,2024-09-04
12555,999,285,4,2026-05-14
12556,549,23,4,2025-04-19
12557,14,57,4,2025-09-11
12558,959,96,4,2026-06-12
12559,463,379,3,2026-01-24
12560,283,95,5,2026-04-15
12561,926,290,4,2024-09-26
12562,186,416,5,2026-03-03
12563,891,348,3,2025-11-26
12564,120,230,3,2024-12-17
12565,667,4,3,2024-11-02
12566,560,79,3,2024-09-03
12567,856,437,1,2025-02-18
12568,837,126,3,2025-12-02
12569,96,462,3,2026-07-18
12570,1,352,1,2025-10-02
12571,821,175,5,2026-07-06
12572,216,260,4,2025-10-20
12573,159,70,4,2025-07-22
12574,896,142,2,2026-03-21
12575,164,230,1,2026-01-28
12576,106,395,2,2025-01-12
12577,474,157,1,2024-12-17
12578,509,390,5,2025-05-21
12579,373,436,1,2024-09-10
12580,237,449,2,2026-03-26
12581,310,428,1,2026-01-17
12582,283,84,5,2025-04-30
12583,854,227,2,2024-11-04
12584,525,51,2,2024-07-28
12585,739,311,1,2026-05-26
12586,177,77,4,2024-09-29
12587,383,435,3,2025-10-08
12588,981,143,1,2026-07-20
12589,912,65,5,2025-09-10
12590,305,99,1,2025-07-16
12591,128,439,2,2025-10-27
12592,430,410,2,2024-10-03
12593,451,232,5,2026-01-16
12594,396,464,5,2026-01-03
12595,759,335,1,2026-05-28
12596,800,444,4,2025-01-23
12597,929,333,4,2024-12-19
12598,529,114,4,2026-01-07
12599,327,17,4,2026-03-13
12600,8,354,3,2025-06-22
12601,275,476,3,2025-01-03
12602,705,402,5,2026-05-17
12603,520,393,4,2026-01-04
12604,870,301,5,2024-08-15
12605,180,167,3,2026-03-26
12606,925,367,1,2025-12-31
12607,622,360,2,2025-12-16
12608,735,443,3,2025-12-27
12609,251,262,2,2026-03-12
12610,523,456,4,2025-06-17
12611,936,62,3,2025-09-10
12612,85,364,2,2025-12-10
12613,380,489,2,2025-01-17
12614,111,174,2,2025-01-06
12615,713,120,4,2026-06-08
12616,583,487,3,2024-09-23
12617,499,6,3,2024-10-02
12618,472,84,5,2026-03-09
12619,60,274,4,2025-10-22
12620,159,394,2,2026-06-08
12621,56,423,2,2025-06-04
12622,555,266,4,2025-04-12
12623,781,498,3,2026-02-01
12624,397,111,3,2026-05-11
12625,471,243,3,2025-05-25
12626,107,208,5,2025-11-09
12627,916,43,1,2024-08-21
12628,627,302,3,2025-12-05
12629,659,460,3,2025-11-20
12630,625,322,5,2026-01-22
12631,356,228,3,2025-12-12
12632,577,206,2,2025-05-17
12633,59,157,4,2025-09-07
12634,387,449,5,2025-09-04
12635,642,360,2,2026-04-03
12636,330,494,4,2025-10-22
12637,870,90,4,2024-10-06
